"M009","M5S08.wav","s2",3962.109375,3186.9140625,3531.4453125,4048.2421875,3014.6484375,1033.59375,0.0638548752834,20.3494156258,20.7728118896,0
"M009","M5S08.wav","s3",3789.84375,3273.046875,3637.45492788,4134.375,3186.9140625,947.4609375,0.0696598639456,20.1312275987,19.7836303711,1
"M009","M5S08.wav","s4",3703.7109375,3014.6484375,3586.81640625,4134.375,2928.515625,1205.859375,0.0754648526077,36.6166771657,36.5236253005,3
"M009","M5S08.wav","s5",3703.7109375,3100.78125,3537.59765625,4048.2421875,2928.515625,1119.7265625,0.0754648526077,40.1179004308,39.9477151724,3
"M009","M5S08.wav","s6",4048.2421875,3100.78125,3402.24609375,4134.375,2842.3828125,1291.9921875,0.0812698412698,22.2862112823,23.3979474581,1
"M009","M5S08.wav","s7",3186.9140625,3014.6484375,3088.4765625,3186.9140625,3014.6484375,172.265625,0.0754648526077,5.26811769008,4.56545316256,0
"M009","M5S08.wav","s8",3703.7109375,2842.3828125,3325.83795363,3703.7109375,2756.25,947.4609375,0.179954648526,8.16103773326,7.6661567688,0
"M009","M5S08.wav","s9",4306.640625,4306.640625,4400.60369318,4823.4375,4220.5078125,602.9296875,0.0696598639456,17.7399696541,20.7728118896,1
"M009","M5S09.wav","s1",4048.2421875,3273.046875,3547.10582386,4048.2421875,3014.6484375,1033.59375,0.0638548752834,20.4390125689,21.5146980286,1
"M009","M5S09.wav","s2",3875.9765625,3273.046875,3672.94921875,4220.5078125,3100.78125,1119.7265625,0.0812698412698,22.4242582297,23.3979474581,2
"M009","M5S09.wav","s3",3875.9765625,3273.046875,3690.45973558,4220.5078125,3186.9140625,1033.59375,0.0812698412698,22.2866117528,23.4930610657,2
"M009","M5S09.wav","s4",3789.84375,3273.046875,3594.609375,4134.375,3014.6484375,1119.7265625,0.0812698412698,25.5273687673,25.4360961914,2
"M009","M5S09.wav","s5",3186.9140625,2928.515625,2968.7109375,3186.9140625,2842.3828125,344.53125,0.087074829932,5.62379416426,5.29918670654,0
"M009","M5S09.wav","s6",3789.84375,2842.3828125,3341.953125,3789.84375,2842.3828125,947.4609375,0.185759637188,10.2221354342,10.744557874,0
"M009","M5S09.wav","s7",4306.640625,4478.90625,4507.6171875,4909.5703125,4220.5078125,689.0625,0.0696598639456,22.5227189579,22.2565841675,2
"M009","M5S09.wav","s8",3445.3125,3014.6484375,3227.9296875,3445.3125,2928.515625,516.796875,0.116099773243,7.28959835861,6.67697525024,0
"M009","M5S09.wav","s9",4478.90625,3273.046875,3646.2890625,4478.90625,3186.9140625,1291.9921875,0.0812698412698,23.4118970777,23.3164215088,2
"M009","M5S09.wav","s10",3014.6484375,2928.515625,3186.9140625,3531.4453125,2756.25,775.1953125,0.0812698412698,41.3498536535,41.333656311,5
"M009","M5S09.wav","s11",3531.4453125,3359.1796875,3201.26953125,3531.4453125,2928.515625,602.9296875,0.0986848072562,14.3346907983,13.9649155561,1
"M009","M5S09.wav","s12",2497.8515625,2842.3828125,2882.91590074,3273.046875,2497.8515625,775.1953125,0.104489795918,28.210312952,28.748087883,6
"M009","M5S09.wav","s13",2928.515625,2497.8515625,2713.18359375,2928.515625,2497.8515625,430.6640625,0.0174149659864,24.7519873128,24.7295379639,0
"M009","M5S10.wav","s1",3273.046875,3273.046875,3337.64648438,3617.578125,3186.9140625,430.6640625,0.0232199546485,37.1115661979,37.0943069458,1
"M009","M5S10.wav","s2",3531.4453125,3014.6484375,3282.6171875,4048.2421875,2928.515625,1119.7265625,0.0522448979592,36.2986174666,39.8763799667,1
"M009","M5S10.wav","s3",4651.171875,3703.7109375,4081.37019231,4651.171875,3617.578125,1033.59375,0.0754648526077,17.1515220666,17.3106765747,0
"M009","M5S10.wav","s4",3789.84375,3531.4453125,3854.44335938,4220.5078125,3531.4453125,689.0625,0.0406349206349,27.853112329,27.555770874,1
"M009","M5S10.wav","s5",3789.84375,3703.7109375,3789.84375,4048.2421875,3531.4453125,516.796875,0.0638548752834,28.5242980669,28.3265616677,3
"M009","M5S10.wav","s6",3617.578125,3186.9140625,3736.01074219,4134.375,3186.9140625,947.4609375,0.087074829932,30.8792414451,30.6646270752,3
"M009","M5S10.wav","s7",3789.84375,2842.3828125,3283.81347656,3789.84375,2842.3828125,947.4609375,0.0464399092971,31.6688462174,32.8549575806,2
"M009","M5S10.wav","s8",2842.3828125,2583.984375,2713.18359375,2842.3828125,2583.984375,258.3984375,0.0174149659864,14.8713824928,14.8377227783,0
"M009","M5S10.wav","s9",4565.0390625,3186.9140625,3477.61230469,4565.0390625,2928.515625,1636.5234375,0.087074829932,25.869825493,25.7187194824,1
"M009","M5S10.wav","s10",3445.3125,4134.375,3484.46377841,4134.375,2928.515625,1205.859375,0.0580498866213,47.5922798055,47.4807128906,3
"M009","M5S10.wav","s11",4478.90625,3273.046875,3482.99560547,4478.90625,3100.78125,1378.125,0.087074829932,20.0673190595,19.7836303711,0
"M009","M5S10.wav","s12",3186.9140625,3014.6484375,3215.625,3789.84375,3014.6484375,775.1953125,0.104489795918,18.4856898537,19.2017588896,1
"M009","M5S10.wav","s13",4048.2421875,3273.046875,3303.19335938,4048.2421875,2670.1171875,1378.125,0.121904761905,26.3499669215,28.8945127788,2
"M009","M5S10.wav","s14",3703.7109375,3186.9140625,3294.58007812,3789.84375,2756.25,1033.59375,0.0406349206349,38.169782225,38.1541442871,1
"M009","M5S10.wav","s15",4478.90625,3531.4453125,3598.4375,4478.90625,2756.25,1722.65625,0.0986848072562,39.4653608466,39.2763250014,3
"M009","M5S10.wav","s16",3531.4453125,2928.515625,3227.71381579,3531.4453125,2928.515625,602.9296875,0.104489795918,6.44717789926,5.7702255249,0
"M009","M5S10.wav","s17",4392.7734375,3186.9140625,3560.15625,4392.7734375,3186.9140625,1205.859375,0.0812698412698,17.2617485081,16.9573974609,0
"M009","M5S10.wav","s18",2497.8515625,2411.71875,2540.91796875,2670.1171875,2411.71875,258.3984375,0.0174149659864,24.7519873128,24.7295379639,0
"M009","M5S10.wav","s19",2928.515625,2756.25,3186.9140625,3962.109375,2756.25,1205.859375,0.0812698412698,42.4791028135,42.3934936523,3
"M009","M5S10.wav","s20",3617.578125,3273.046875,3214.11389803,4048.2421875,2756.25,1291.9921875,0.104489795918,31.4011061101,31.3240814209,2
"M009","M5S10.wav","s21",2325.5859375,2756.25,2832.24954044,3531.4453125,2325.5859375,1205.859375,0.0986848072562,25.3907015091,25.5023360252,2
